id,gender,age,age_group,directory,file,masked,label
003082,1,19,0,../input/data/train/images/003082_female_Asian_19,mask2.jpg,0,3
003082,1,19,0,../input/data/train/images/003082_female_Asian_19,mask3.jpg,0,3
003082,1,19,0,../input/data/train/images/003082_female_Asian_19,mask4.jpg,0,3
003082,1,19,0,../input/data/train/images/003082_female_Asian_19,mask5.jpg,0,3
003082,1,19,0,../input/data/train/images/003082_female_Asian_19,normal.jpg,2,15
003084,1,19,0,../input/data/train/images/003084_female_Asian_19,mask5.jpg,0,3
003084,1,19,0,../input/data/train/images/003084_female_Asian_19,mask1.jpg,0,3
003084,1,19,0,../input/data/train/images/003084_female_Asian_19,mask4.jpg,0,3
003084,1,19,0,../input/data/train/images/003084_female_Asian_19,mask2.jpg,0,3
003084,1,19,0,../input/data/train/images/003084_female_Asian_19,mask3.jpg,0,3
003084,1,19,0,../input/data/train/images/003084_female_Asian_19,normal.jpg,2,15
003084,1,19,0,../input/data/train/images/003084_female_Asian_19,incorrect_mask.jpg,1,9
003085,1,20,0,../input/data/train/images/003085_female_Asian_20,mask5.jpg,0,3
003085,1,20,0,../input/data/train/images/003085_female_Asian_20,mask3.jpg,0,3
003085,1,20,0,../input/data/train/images/003085_female_Asian_20,incorrect_mask.jpg,1,9
003085,1,20,0,../input/data/train/images/003085_female_Asian_20,normal.jpg,2,15
003085,1,20,0,../input/data/train/images/003085_female_Asian_20,mask4.jpg,0,3
003085,1,20,0,../input/data/train/images/003085_female_Asian_20,mask2.jpg,0,3
003085,1,20,0,../input/data/train/images/003085_female_Asian_20,mask1.jpg,0,3
003087,1,19,0,../input/data/train/images/003087_female_Asian_19,mask5.jpg,0,3
003087,1,19,0,../input/data/train/images/003087_female_Asian_19,normal.jpg,2,15
003087,1,19,0,../input/data/train/images/003087_female_Asian_19,mask3.jpg,0,3
003087,1,19,0,../input/data/train/images/003087_female_Asian_19,mask1.jpg,0,3
003087,1,19,0,../input/data/train/images/003087_female_Asian_19,mask2.jpg,0,3
003087,1,19,0,../input/data/train/images/003087_female_Asian_19,incorrect_mask.jpg,1,9
003087,1,19,0,../input/data/train/images/003087_female_Asian_19,mask4.jpg,0,3
003088,1,19,0,../input/data/train/images/003088_female_Asian_19,mask3.jpg,0,3
003088,1,19,0,../input/data/train/images/003088_female_Asian_19,mask2.jpg,0,3
003088,1,19,0,../input/data/train/images/003088_female_Asian_19,mask5.jpg,0,3
003088,1,19,0,../input/data/train/images/003088_female_Asian_19,mask1.jpg,0,3
003088,1,19,0,../input/data/train/images/003088_female_Asian_19,normal.jpg,2,15
003088,1,19,0,../input/data/train/images/003088_female_Asian_19,mask4.jpg,0,3
003088,1,19,0,../input/data/train/images/003088_female_Asian_19,incorrect_mask.jpg,1,9
003090,1,19,0,../input/data/train/images/003090_female_Asian_19,mask2.jpg,0,3
003090,1,19,0,../input/data/train/images/003090_female_Asian_19,normal.jpg,2,15
003090,1,19,0,../input/data/train/images/003090_female_Asian_19,mask3.jpg,0,3
003090,1,19,0,../input/data/train/images/003090_female_Asian_19,mask1.jpg,0,3
003090,1,19,0,../input/data/train/images/003090_female_Asian_19,mask4.jpg,0,3
003090,1,19,0,../input/data/train/images/003090_female_Asian_19,incorrect_mask.jpg,1,9
003090,1,19,0,../input/data/train/images/003090_female_Asian_19,mask5.jpg,0,3
003092,1,20,0,../input/data/train/images/003092_female_Asian_20,mask1.jpg,0,3
003092,1,20,0,../input/data/train/images/003092_female_Asian_20,mask2.jpg,0,3
003092,1,20,0,../input/data/train/images/003092_female_Asian_20,mask3.jpg,0,3
003092,1,20,0,../input/data/train/images/003092_female_Asian_20,mask4.jpg,0,3
003092,1,20,0,../input/data/train/images/003092_female_Asian_20,mask5.jpg,0,3
003092,1,20,0,../input/data/train/images/003092_female_Asian_20,incorrect_mask.jpg,1,9
003092,1,20,0,../input/data/train/images/003092_female_Asian_20,normal.jpg,2,15
003093,1,19,0,../input/data/train/images/003093_female_Asian_19,incorrect_mask.jpg,1,9
003093,1,19,0,../input/data/train/images/003093_female_Asian_19,mask4.jpg,0,3
003093,1,19,0,../input/data/train/images/003093_female_Asian_19,normal.jpg,2,15
003093,1,19,0,../input/data/train/images/003093_female_Asian_19,mask3.jpg,0,3
003093,1,19,0,../input/data/train/images/003093_female_Asian_19,mask1.jpg,0,3
003093,1,19,0,../input/data/train/images/003093_female_Asian_19,mask2.jpg,0,3
003093,1,19,0,../input/data/train/images/003093_female_Asian_19,mask5.jpg,0,3
003094,1,20,0,../input/data/train/images/003094_female_Asian_20,mask3.jpg,0,3
003094,1,20,0,../input/data/train/images/003094_female_Asian_20,mask2.jpg,0,3
003094,1,20,0,../input/data/train/images/003094_female_Asian_20,mask4.jpg,0,3
003094,1,20,0,../input/data/train/images/003094_female_Asian_20,mask5.jpg,0,3
003094,1,20,0,../input/data/train/images/003094_female_Asian_20,mask1.jpg,0,3
003094,1,20,0,../input/data/train/images/003094_female_Asian_20,normal.jpg,2,15
003094,1,20,0,../input/data/train/images/003094_female_Asian_20,incorrect_mask.jpg,1,9
003095,1,20,0,../input/data/train/images/003095_female_Asian_20,mask5.jpg,0,3
003095,1,20,0,../input/data/train/images/003095_female_Asian_20,mask3.jpg,0,3
003095,1,20,0,../input/data/train/images/003095_female_Asian_20,incorrect_mask.jpg,1,9
003095,1,20,0,../input/data/train/images/003095_female_Asian_20,mask4.jpg,0,3
003095,1,20,0,../input/data/train/images/003095_female_Asian_20,normal.jpg,2,15
003095,1,20,0,../input/data/train/images/003095_female_Asian_20,mask2.jpg,0,3
003095,1,20,0,../input/data/train/images/003095_female_Asian_20,mask1.jpg,0,3
003096,1,19,0,../input/data/train/images/003096_female_Asian_19,mask4.jpg,0,3
003096,1,19,0,../input/data/train/images/003096_female_Asian_19,mask3.jpg,0,3
003096,1,19,0,../input/data/train/images/003096_female_Asian_19,mask1.jpg,0,3
003096,1,19,0,../input/data/train/images/003096_female_Asian_19,mask5.jpg,0,3
003096,1,19,0,../input/data/train/images/003096_female_Asian_19,incorrect_mask.jpg,1,9
003096,1,19,0,../input/data/train/images/003096_female_Asian_19,normal.jpg,2,15
003096,1,19,0,../input/data/train/images/003096_female_Asian_19,mask2.jpg,0,3
003097,1,20,0,../input/data/train/images/003097_female_Asian_20,mask1.jpg,0,3
003097,1,20,0,../input/data/train/images/003097_female_Asian_20,mask5.jpg,0,3
003097,1,20,0,../input/data/train/images/003097_female_Asian_20,incorrect_mask.jpg,1,9
003097,1,20,0,../input/data/train/images/003097_female_Asian_20,normal.jpg,2,15
003097,1,20,0,../input/data/train/images/003097_female_Asian_20,mask4.jpg,0,3
003097,1,20,0,../input/data/train/images/003097_female_Asian_20,mask3.jpg,0,3
003097,1,20,0,../input/data/train/images/003097_female_Asian_20,mask2.jpg,0,3
003099,1,20,0,../input/data/train/images/003099_female_Asian_20,mask5.jpg,0,3
003099,1,20,0,../input/data/train/images/003099_female_Asian_20,mask1.jpg,0,3
003099,1,20,0,../input/data/train/images/003099_female_Asian_20,incorrect_mask.jpg,1,9
003099,1,20,0,../input/data/train/images/003099_female_Asian_20,mask3.jpg,0,3
003099,1,20,0,../input/data/train/images/003099_female_Asian_20,mask2.jpg,0,3
003099,1,20,0,../input/data/train/images/003099_female_Asian_20,normal.jpg,2,15
003099,1,20,0,../input/data/train/images/003099_female_Asian_20,mask4.jpg,0,3
003100,1,20,0,../input/data/train/images/003100_female_Asian_20,mask2.jpg,0,3
003100,1,20,0,../input/data/train/images/003100_female_Asian_20,normal.jpg,2,15
003100,1,20,0,../input/data/train/images/003100_female_Asian_20,incorrect_mask.jpg,1,9
003100,1,20,0,../input/data/train/images/003100_female_Asian_20,mask4.jpg,0,3
003100,1,20,0,../input/data/train/images/003100_female_Asian_20,mask5.jpg,0,3
003100,1,20,0,../input/data/train/images/003100_female_Asian_20,mask3.jpg,0,3
003100,1,20,0,../input/data/train/images/003100_female_Asian_20,mask1.jpg,0,3
003101,1,18,0,../input/data/train/images/003101_female_Asian_18,mask5.jpg,0,3
003101,1,18,0,../input/data/train/images/003101_female_Asian_18,mask3.jpg,0,3
003101,1,18,0,../input/data/train/images/003101_female_Asian_18,mask2.jpg,0,3
003101,1,18,0,../input/data/train/images/003101_female_Asian_18,incorrect_mask.jpg,1,9
003101,1,18,0,../input/data/train/images/003101_female_Asian_18,mask4.jpg,0,3
003101,1,18,0,../input/data/train/images/003101_female_Asian_18,mask1.jpg,0,3
003101,1,18,0,../input/data/train/images/003101_female_Asian_18,normal.jpg,2,15
003102,1,20,0,../input/data/train/images/003102_female_Asian_20,mask1.jpg,0,3
003102,1,20,0,../input/data/train/images/003102_female_Asian_20,normal.jpg,2,15
003102,1,20,0,../input/data/train/images/003102_female_Asian_20,mask5.jpg,0,3
003102,1,20,0,../input/data/train/images/003102_female_Asian_20,mask4.jpg,0,3
003102,1,20,0,../input/data/train/images/003102_female_Asian_20,mask3.jpg,0,3
003102,1,20,0,../input/data/train/images/003102_female_Asian_20,incorrect_mask.jpg,1,9
003102,1,20,0,../input/data/train/images/003102_female_Asian_20,mask2.jpg,0,3
003103,1,20,0,../input/data/train/images/003103_female_Asian_20,mask4.jpg,0,3
003103,1,20,0,../input/data/train/images/003103_female_Asian_20,mask3.jpg,0,3
003103,1,20,0,../input/data/train/images/003103_female_Asian_20,incorrect_mask.jpg,1,9
003103,1,20,0,../input/data/train/images/003103_female_Asian_20,mask2.jpg,0,3
003103,1,20,0,../input/data/train/images/003103_female_Asian_20,mask5.jpg,0,3
003103,1,20,0,../input/data/train/images/003103_female_Asian_20,mask1.jpg,0,3
003103,1,20,0,../input/data/train/images/003103_female_Asian_20,normal.jpg,2,15
003104,1,19,0,../input/data/train/images/003104_female_Asian_19,incorrect_mask.jpg,1,9
003104,1,19,0,../input/data/train/images/003104_female_Asian_19,normal.jpg,2,15
003104,1,19,0,../input/data/train/images/003104_female_Asian_19,mask3.jpg,0,3
003104,1,19,0,../input/data/train/images/003104_female_Asian_19,mask2.jpg,0,3
003104,1,19,0,../input/data/train/images/003104_female_Asian_19,mask4.jpg,0,3
003104,1,19,0,../input/data/train/images/003104_female_Asian_19,mask5.jpg,0,3
003104,1,19,0,../input/data/train/images/003104_female_Asian_19,mask1.jpg,0,3
003106,1,20,0,../input/data/train/images/003106_female_Asian_20,mask2.jpg,0,3
003106,1,20,0,../input/data/train/images/003106_female_Asian_20,mask4.jpg,0,3
003106,1,20,0,../input/data/train/images/003106_female_Asian_20,mask5.jpg,0,3
003106,1,20,0,../input/data/train/images/003106_female_Asian_20,normal.jpg,2,15
003106,1,20,0,../input/data/train/images/003106_female_Asian_20,mask1.jpg,0,3
003106,1,20,0,../input/data/train/images/003106_female_Asian_20,incorrect_mask.jpg,1,9
003106,1,20,0,../input/data/train/images/003106_female_Asian_20,mask3.jpg,0,3
003108,1,19,0,../input/data/train/images/003108_female_Asian_19,mask1.jpg,0,3
003108,1,19,0,../input/data/train/images/003108_female_Asian_19,mask3.jpg,0,3
003108,1,19,0,../input/data/train/images/003108_female_Asian_19,mask2.jpg,0,3
003108,1,19,0,../input/data/train/images/003108_female_Asian_19,normal.jpg,2,15
003108,1,19,0,../input/data/train/images/003108_female_Asian_19,mask4.jpg,0,3
003108,1,19,0,../input/data/train/images/003108_female_Asian_19,incorrect_mask.jpg,1,9
003108,1,19,0,../input/data/train/images/003108_female_Asian_19,mask5.jpg,0,3
003109,1,20,0,../input/data/train/images/003109_female_Asian_20,mask1.jpg,0,3
003109,1,20,0,../input/data/train/images/003109_female_Asian_20,mask2.jpg,0,3
003109,1,20,0,../input/data/train/images/003109_female_Asian_20,mask3.jpg,0,3
003109,1,20,0,../input/data/train/images/003109_female_Asian_20,normal.jpg,2,15
003109,1,20,0,../input/data/train/images/003109_female_Asian_20,mask5.jpg,0,3
003109,1,20,0,../input/data/train/images/003109_female_Asian_20,incorrect_mask.jpg,1,9
003109,1,20,0,../input/data/train/images/003109_female_Asian_20,mask4.jpg,0,3
003110,1,19,0,../input/data/train/images/003110_female_Asian_19,mask3.jpg,0,3
003110,1,19,0,../input/data/train/images/003110_female_Asian_19,normal.jpg,2,15
003110,1,19,0,../input/data/train/images/003110_female_Asian_19,mask2.jpg,0,3
003110,1,19,0,../input/data/train/images/003110_female_Asian_19,mask5.jpg,0,3
003110,1,19,0,../input/data/train/images/003110_female_Asian_19,mask4.jpg,0,3
003110,1,19,0,../input/data/train/images/003110_female_Asian_19,incorrect_mask.jpg,1,9
003110,1,19,0,../input/data/train/images/003110_female_Asian_19,mask1.jpg,0,3
003111,1,19,0,../input/data/train/images/003111_female_Asian_19,mask5.jpg,0,3
003111,1,19,0,../input/data/train/images/003111_female_Asian_19,mask4.jpg,0,3
003111,1,19,0,../input/data/train/images/003111_female_Asian_19,normal.jpg,2,15
003111,1,19,0,../input/data/train/images/003111_female_Asian_19,incorrect_mask.jpg,1,9
003111,1,19,0,../input/data/train/images/003111_female_Asian_19,mask3.jpg,0,3
003111,1,19,0,../input/data/train/images/003111_female_Asian_19,mask2.jpg,0,3
003111,1,19,0,../input/data/train/images/003111_female_Asian_19,mask1.jpg,0,3
003112,1,20,0,../input/data/train/images/003112_female_Asian_20,mask1.jpg,0,3
003112,1,20,0,../input/data/train/images/003112_female_Asian_20,normal.jpg,2,15
003112,1,20,0,../input/data/train/images/003112_female_Asian_20,incorrect_mask.jpg,1,9
003112,1,20,0,../input/data/train/images/003112_female_Asian_20,mask2.jpg,0,3
003112,1,20,0,../input/data/train/images/003112_female_Asian_20,mask5.jpg,0,3
003112,1,20,0,../input/data/train/images/003112_female_Asian_20,mask4.jpg,0,3
003112,1,20,0,../input/data/train/images/003112_female_Asian_20,mask3.jpg,0,3
003113,1,20,0,../input/data/train/images/003113_female_Asian_20,normal.jpg,2,15
003113,1,20,0,../input/data/train/images/003113_female_Asian_20,mask4.jpg,0,3
003113,1,20,0,../input/data/train/images/003113_female_Asian_20,mask3.jpg,0,3
003113,1,20,0,../input/data/train/images/003113_female_Asian_20,mask1.jpg,0,3
003113,1,20,0,../input/data/train/images/003113_female_Asian_20,mask2.jpg,0,3
003113,1,20,0,../input/data/train/images/003113_female_Asian_20,incorrect_mask.jpg,1,9
003113,1,20,0,../input/data/train/images/003113_female_Asian_20,mask5.jpg,0,3
003115,1,18,0,../input/data/train/images/003115_female_Asian_18,mask2.jpg,0,3
003115,1,18,0,../input/data/train/images/003115_female_Asian_18,normal.jpg,2,15
003115,1,18,0,../input/data/train/images/003115_female_Asian_18,mask4.jpg,0,3
003115,1,18,0,../input/data/train/images/003115_female_Asian_18,incorrect_mask.jpg,1,9
003115,1,18,0,../input/data/train/images/003115_female_Asian_18,mask3.jpg,0,3
003115,1,18,0,../input/data/train/images/003115_female_Asian_18,mask1.jpg,0,3
003115,1,18,0,../input/data/train/images/003115_female_Asian_18,mask5.jpg,0,3
003117,1,18,0,../input/data/train/images/003117_female_Asian_18,normal.jpg,2,15
003117,1,18,0,../input/data/train/images/003117_female_Asian_18,mask2.jpg,0,3
003117,1,18,0,../input/data/train/images/003117_female_Asian_18,mask5.jpg,0,3
003117,1,18,0,../input/data/train/images/003117_female_Asian_18,mask4.jpg,0,3
003117,1,18,0,../input/data/train/images/003117_female_Asian_18,mask1.jpg,0,3
003117,1,18,0,../input/data/train/images/003117_female_Asian_18,mask3.jpg,0,3
003117,1,18,0,../input/data/train/images/003117_female_Asian_18,incorrect_mask.jpg,1,9
003118,1,20,0,../input/data/train/images/003118_female_Asian_20,mask5.jpg,0,3
003118,1,20,0,../input/data/train/images/003118_female_Asian_20,normal.jpg,2,15
003118,1,20,0,../input/data/train/images/003118_female_Asian_20,mask2.jpg,0,3
003118,1,20,0,../input/data/train/images/003118_female_Asian_20,mask3.jpg,0,3
003118,1,20,0,../input/data/train/images/003118_female_Asian_20,mask1.jpg,0,3
003118,1,20,0,../input/data/train/images/003118_female_Asian_20,mask4.jpg,0,3
003118,1,20,0,../input/data/train/images/003118_female_Asian_20,incorrect_mask.jpg,1,9
003119,1,20,0,../input/data/train/images/003119_female_Asian_20,mask3.jpg,0,3
003119,1,20,0,../input/data/train/images/003119_female_Asian_20,normal.jpg,2,15
003119,1,20,0,../input/data/train/images/003119_female_Asian_20,mask4.jpg,0,3
003119,1,20,0,../input/data/train/images/003119_female_Asian_20,mask1.jpg,0,3
003119,1,20,0,../input/data/train/images/003119_female_Asian_20,incorrect_mask.jpg,1,9
003119,1,20,0,../input/data/train/images/003119_female_Asian_20,mask5.jpg,0,3
003119,1,20,0,../input/data/train/images/003119_female_Asian_20,mask2.jpg,0,3
003120,1,19,0,../input/data/train/images/003120_female_Asian_19,mask1.jpg,0,3
003120,1,19,0,../input/data/train/images/003120_female_Asian_19,mask4.jpg,0,3
003120,1,19,0,../input/data/train/images/003120_female_Asian_19,incorrect_mask.jpg,1,9
003120,1,19,0,../input/data/train/images/003120_female_Asian_19,mask2.jpg,0,3
003120,1,19,0,../input/data/train/images/003120_female_Asian_19,mask3.jpg,0,3
003120,1,19,0,../input/data/train/images/003120_female_Asian_19,normal.jpg,2,15
003120,1,19,0,../input/data/train/images/003120_female_Asian_19,mask5.jpg,0,3
003121,1,19,0,../input/data/train/images/003121_female_Asian_19,mask4.jpg,0,3
003121,1,19,0,../input/data/train/images/003121_female_Asian_19,incorrect_mask.jpg,1,9
003121,1,19,0,../input/data/train/images/003121_female_Asian_19,mask1.jpg,0,3
003121,1,19,0,../input/data/train/images/003121_female_Asian_19,mask3.jpg,0,3
003121,1,19,0,../input/data/train/images/003121_female_Asian_19,mask2.jpg,0,3
003121,1,19,0,../input/data/train/images/003121_female_Asian_19,mask5.jpg,0,3
003121,1,19,0,../input/data/train/images/003121_female_Asian_19,normal.jpg,2,15
003123,1,19,0,../input/data/train/images/003123_female_Asian_19,mask4.jpg,0,3
003123,1,19,0,../input/data/train/images/003123_female_Asian_19,mask1.jpg,0,3
003123,1,19,0,../input/data/train/images/003123_female_Asian_19,mask3.jpg,0,3
003123,1,19,0,../input/data/train/images/003123_female_Asian_19,incorrect_mask.jpg,1,9
003123,1,19,0,../input/data/train/images/003123_female_Asian_19,normal.jpg,2,15
003123,1,19,0,../input/data/train/images/003123_female_Asian_19,mask5.jpg,0,3
003123,1,19,0,../input/data/train/images/003123_female_Asian_19,mask2.jpg,0,3
003124,1,20,0,../input/data/train/images/003124_female_Asian_20,incorrect_mask.jpg,1,9
003124,1,20,0,../input/data/train/images/003124_female_Asian_20,mask2.jpg,0,3
003124,1,20,0,../input/data/train/images/003124_female_Asian_20,mask3.jpg,0,3
003124,1,20,0,../input/data/train/images/003124_female_Asian_20,normal.jpg,2,15
003124,1,20,0,../input/data/train/images/003124_female_Asian_20,mask4.jpg,0,3
003124,1,20,0,../input/data/train/images/003124_female_Asian_20,mask1.jpg,0,3
003124,1,20,0,../input/data/train/images/003124_female_Asian_20,mask5.jpg,0,3
003125,1,19,0,../input/data/train/images/003125_female_Asian_19,incorrect_mask.jpg,1,9
003125,1,19,0,../input/data/train/images/003125_female_Asian_19,mask2.jpg,0,3
003125,1,19,0,../input/data/train/images/003125_female_Asian_19,mask1.jpg,0,3
003125,1,19,0,../input/data/train/images/003125_female_Asian_19,mask4.jpg,0,3
003125,1,19,0,../input/data/train/images/003125_female_Asian_19,mask3.jpg,0,3
003125,1,19,0,../input/data/train/images/003125_female_Asian_19,normal.jpg,2,15
003125,1,19,0,../input/data/train/images/003125_female_Asian_19,mask5.jpg,0,3
003127,1,20,0,../input/data/train/images/003127_female_Asian_20,mask1.jpg,0,3
003127,1,20,0,../input/data/train/images/003127_female_Asian_20,incorrect_mask.jpg,1,9
003127,1,20,0,../input/data/train/images/003127_female_Asian_20,mask3.jpg,0,3
003127,1,20,0,../input/data/train/images/003127_female_Asian_20,mask4.jpg,0,3
003127,1,20,0,../input/data/train/images/003127_female_Asian_20,mask2.jpg,0,3
003127,1,20,0,../input/data/train/images/003127_female_Asian_20,normal.jpg,2,15
003127,1,20,0,../input/data/train/images/003127_female_Asian_20,mask5.jpg,0,3
003128,1,19,0,../input/data/train/images/003128_female_Asian_19,mask2.jpg,0,3
003128,1,19,0,../input/data/train/images/003128_female_Asian_19,mask3.jpg,0,3
003128,1,19,0,../input/data/train/images/003128_female_Asian_19,normal.jpg,2,15
003128,1,19,0,../input/data/train/images/003128_female_Asian_19,mask5.jpg,0,3
003128,1,19,0,../input/data/train/images/003128_female_Asian_19,mask1.jpg,0,3
003128,1,19,0,../input/data/train/images/003128_female_Asian_19,mask4.jpg,0,3
003128,1,19,0,../input/data/train/images/003128_female_Asian_19,incorrect_mask.jpg,1,9
003129,1,20,0,../input/data/train/images/003129_female_Asian_20,normal.jpg,2,15
003129,1,20,0,../input/data/train/images/003129_female_Asian_20,mask2.jpg,0,3
003129,1,20,0,../input/data/train/images/003129_female_Asian_20,mask3.jpg,0,3
003129,1,20,0,../input/data/train/images/003129_female_Asian_20,mask5.jpg,0,3
003129,1,20,0,../input/data/train/images/003129_female_Asian_20,incorrect_mask.jpg,1,9
003129,1,20,0,../input/data/train/images/003129_female_Asian_20,mask1.jpg,0,3
003129,1,20,0,../input/data/train/images/003129_female_Asian_20,mask4.jpg,0,3
003130,1,19,0,../input/data/train/images/003130_female_Asian_19,mask2.jpg,0,3
003130,1,19,0,../input/data/train/images/003130_female_Asian_19,mask4.jpg,0,3
003130,1,19,0,../input/data/train/images/003130_female_Asian_19,mask1.jpg,0,3
003130,1,19,0,../input/data/train/images/003130_female_Asian_19,mask3.jpg,0,3
003130,1,19,0,../input/data/train/images/003130_female_Asian_19,incorrect_mask.jpg,1,9
003130,1,19,0,../input/data/train/images/003130_female_Asian_19,mask5.jpg,0,3
003130,1,19,0,../input/data/train/images/003130_female_Asian_19,normal.jpg,2,15
003131,1,20,0,../input/data/train/images/003131_female_Asian_20,incorrect_mask.jpg,1,9
003131,1,20,0,../input/data/train/images/003131_female_Asian_20,normal.jpg,2,15
003131,1,20,0,../input/data/train/images/003131_female_Asian_20,mask4.jpg,0,3
003131,1,20,0,../input/data/train/images/003131_female_Asian_20,mask2.jpg,0,3
003131,1,20,0,../input/data/train/images/003131_female_Asian_20,mask1.jpg,0,3
003131,1,20,0,../input/data/train/images/003131_female_Asian_20,mask5.jpg,0,3
003131,1,20,0,../input/data/train/images/003131_female_Asian_20,mask3.jpg,0,3
003132,1,19,0,../input/data/train/images/003132_female_Asian_19,normal.jpg,2,15
003132,1,19,0,../input/data/train/images/003132_female_Asian_19,incorrect_mask.jpg,1,9
003132,1,19,0,../input/data/train/images/003132_female_Asian_19,mask3.jpg,0,3
003132,1,19,0,../input/data/train/images/003132_female_Asian_19,mask2.jpg,0,3
003132,1,19,0,../input/data/train/images/003132_female_Asian_19,mask4.jpg,0,3
003132,1,19,0,../input/data/train/images/003132_female_Asian_19,mask1.jpg,0,3
003132,1,19,0,../input/data/train/images/003132_female_Asian_19,mask5.jpg,0,3
003133,1,19,0,../input/data/train/images/003133_female_Asian_19,incorrect_mask.jpg,1,9
003133,1,19,0,../input/data/train/images/003133_female_Asian_19,mask3.jpg,0,3
003133,1,19,0,../input/data/train/images/003133_female_Asian_19,normal.jpg,2,15
003133,1,19,0,../input/data/train/images/003133_female_Asian_19,mask1.jpg,0,3
003133,1,19,0,../input/data/train/images/003133_female_Asian_19,mask5.jpg,0,3
003133,1,19,0,../input/data/train/images/003133_female_Asian_19,mask4.jpg,0,3
003133,1,19,0,../input/data/train/images/003133_female_Asian_19,mask2.jpg,0,3
003134,1,20,0,../input/data/train/images/003134_female_Asian_20,mask5.jpg,0,3
003134,1,20,0,../input/data/train/images/003134_female_Asian_20,incorrect_mask.jpg,1,9
003134,1,20,0,../input/data/train/images/003134_female_Asian_20,normal.jpg,2,15
003134,1,20,0,../input/data/train/images/003134_female_Asian_20,mask2.jpg,0,3
003134,1,20,0,../input/data/train/images/003134_female_Asian_20,mask3.jpg,0,3
003134,1,20,0,../input/data/train/images/003134_female_Asian_20,mask1.jpg,0,3
003134,1,20,0,../input/data/train/images/003134_female_Asian_20,mask4.jpg,0,3
003135,1,20,0,../input/data/train/images/003135_female_Asian_20,mask1.jpg,0,3
003135,1,20,0,../input/data/train/images/003135_female_Asian_20,normal.jpg,2,15
003135,1,20,0,../input/data/train/images/003135_female_Asian_20,mask2.jpg,0,3
003135,1,20,0,../input/data/train/images/003135_female_Asian_20,mask4.jpg,0,3
003135,1,20,0,../input/data/train/images/003135_female_Asian_20,incorrect_mask.jpg,1,9
003135,1,20,0,../input/data/train/images/003135_female_Asian_20,mask5.jpg,0,3
003135,1,20,0,../input/data/train/images/003135_female_Asian_20,mask3.jpg,0,3
003136,1,19,0,../input/data/train/images/003136_female_Asian_19,mask2.jpg,0,3
003136,1,19,0,../input/data/train/images/003136_female_Asian_19,mask4.jpg,0,3
003136,1,19,0,../input/data/train/images/003136_female_Asian_19,mask5.jpg,0,3
003136,1,19,0,../input/data/train/images/003136_female_Asian_19,incorrect_mask.jpg,1,9
003136,1,19,0,../input/data/train/images/003136_female_Asian_19,normal.jpg,2,15
003136,1,19,0,../input/data/train/images/003136_female_Asian_19,mask3.jpg,0,3
003136,1,19,0,../input/data/train/images/003136_female_Asian_19,mask1.jpg,0,3
003137,1,20,0,../input/data/train/images/003137_female_Asian_20,mask2.jpg,0,3
003137,1,20,0,../input/data/train/images/003137_female_Asian_20,mask3.jpg,0,3
003137,1,20,0,../input/data/train/images/003137_female_Asian_20,normal.jpg,2,15
003137,1,20,0,../input/data/train/images/003137_female_Asian_20,mask4.jpg,0,3
003137,1,20,0,../input/data/train/images/003137_female_Asian_20,incorrect_mask.jpg,1,9
003137,1,20,0,../input/data/train/images/003137_female_Asian_20,mask1.jpg,0,3
003137,1,20,0,../input/data/train/images/003137_female_Asian_20,mask5.jpg,0,3
003138,1,20,0,../input/data/train/images/003138_female_Asian_20,mask4.jpg,0,3
003138,1,20,0,../input/data/train/images/003138_female_Asian_20,normal.jpg,2,15
003138,1,20,0,../input/data/train/images/003138_female_Asian_20,mask5.jpg,0,3
003138,1,20,0,../input/data/train/images/003138_female_Asian_20,mask2.jpg,0,3
003138,1,20,0,../input/data/train/images/003138_female_Asian_20,incorrect_mask.jpg,1,9
003138,1,20,0,../input/data/train/images/003138_female_Asian_20,mask3.jpg,0,3
003138,1,20,0,../input/data/train/images/003138_female_Asian_20,mask1.jpg,0,3
003139,1,20,0,../input/data/train/images/003139_female_Asian_20,mask1.jpg,0,3
003139,1,20,0,../input/data/train/images/003139_female_Asian_20,mask5.jpg,0,3
003139,1,20,0,../input/data/train/images/003139_female_Asian_20,mask2.jpg,0,3
003139,1,20,0,../input/data/train/images/003139_female_Asian_20,normal.jpg,2,15
003139,1,20,0,../input/data/train/images/003139_female_Asian_20,mask3.jpg,0,3
003139,1,20,0,../input/data/train/images/003139_female_Asian_20,incorrect_mask.jpg,1,9
003139,1,20,0,../input/data/train/images/003139_female_Asian_20,mask4.jpg,0,3
003140,1,20,0,../input/data/train/images/003140_female_Asian_20,mask3.jpg,0,3
003140,1,20,0,../input/data/train/images/003140_female_Asian_20,mask4.jpg,0,3
003140,1,20,0,../input/data/train/images/003140_female_Asian_20,mask1.jpg,0,3
003140,1,20,0,../input/data/train/images/003140_female_Asian_20,incorrect_mask.jpg,1,9
003140,1,20,0,../input/data/train/images/003140_female_Asian_20,normal.jpg,2,15
003140,1,20,0,../input/data/train/images/003140_female_Asian_20,mask5.jpg,0,3
003140,1,20,0,../input/data/train/images/003140_female_Asian_20,mask2.jpg,0,3
003143,1,20,0,../input/data/train/images/003143_female_Asian_20,mask1.jpg,0,3
003143,1,20,0,../input/data/train/images/003143_female_Asian_20,mask4.jpg,0,3
003143,1,20,0,../input/data/train/images/003143_female_Asian_20,mask2.jpg,0,3
